"timestamp","acceleration_x","acceleration_y","acceleration_z","gyroscope_x","gyroscope_y","gyroscope_z"
1.721955895E2,2.649504344E-1,3.476499716E-1,-9.741342068E-2,-4.918416341E-2,1.209004720E-2,-1.154734294E-1
1.722104820E2,-5.426619848E-1,2.285749912E-1,1.701941888E-1,-1.347605387E-1,1.427561442E-1,-1.673177083E-1
1.722254051E2,-7.843961716E-1,3.037370841E-1,9.437151750E-2,-2.171376546E-1,2.489369710E-1,-2.287495931E-1
1.722402977E2,-4.993762970E-1,3.668531577E-1,-1.398851871E-1,-2.189178467E-1,2.887013753E-1,-2.251993815E-1
1.722551903E2,-2.322877248E-1,-1.937625408E-1,-8.758938313E-2,-2.008005778E-1,2.634938558E-1,-1.999867757E-1
1.722700829E2,8.876514435E-2,-9.005373319E-1,-4.112455845E-1,-2.022247314E-1,1.473744710E-1,-1.840057373E-1
1.722850060E2,6.600062052E-2,-9.172612031E-1,7.824003696E-2,-2.132314046E-1,1.278483073E-1,-1.623484294E-1
1.722998986E2,-1.769669851E-1,-5.761051973E-1,-4.696492354E-2,-1.567738851E-1,4.581705729E-2,-1.357218424E-1
1.723147911E2,-7.693417867E-2,-4.266065756E-1,-9.692005316E-2,-3.995259603E-2,1.017252604E-5,-7.854715983E-2
1.723296837E2,1.954695384E-1,-6.700869401E-1,-2.934288581E-1,5.147298177E-3,-2.235412598E-2,1.235453288E-2
1.723446068E2,1.245244344E-2,-6.429930528E-1,1.867626508E-1,-4.065958659E-2,5.149841309E-2,5.035400391E-2
1.723594994E2,-4.563077291E-1,-7.809559504E-2,3.108623028E-1,-4.207865397E-2,8.097330729E-2,1.413472493E-2
1.723743920E2,-5.801795324E-1,-9.982132912E-2,3.635129134E-1,3.959147135E-2,1.328226725E-1,-1.139322917E-3
1.723892845E2,-7.088756561E-2,-4.474963347E-1,1.853206952E-1,5.698649089E-2,8.701070150E-2,4.466756185E-2
1.724041771E2,-3.622099559E-1,-5.188850562E-1,1.718982458E-1,-4.705301921E-2,2.077433268E-1,7.094828288E-2
1.724191002E2,-8.548672994E-1,-2.497198582E-1,-2.433985472E-1,-6.800333659E-2,2.826690674E-1,7.380167643E-3
1.724339928E2,-5.388221741E-1,5.528974533E-2,-2.479980787E-1,1.686096191E-2,2.553253174E-1,-3.522237142E-2
1.724488854E2,2.143328985E-1,8.906086286E-2,3.642456929E-1,2.751668294E-2,1.228739421E-1,2.052307129E-2
1.724637779E2,4.958575567E-1,-1.963360310E-1,3.886360725E-1,-3.107706706E-2,2.522786458E-2,8.869425456E-2
1.724786705E2,2.853991191E-1,-4.827071031E-1,-4.407373667E-1,-5.628458659E-2,-3.890991211E-3,9.331766764E-2
1.724935936E2,-4.653994242E-2,-2.313286463E-1,-5.108453830E-1,-1.077728271E-1,3.658548991E-2,6.064860026E-2
1.725084862E2,1.629511515E-2,5.684518814E-2,-3.971492449E-1,-1.812744141E-1,7.422383626E-2,4.076639811E-2
1.725233788E2,3.912054698E-1,3.570287228E-1,-3.400098483E-1,-1.841125488E-1,9.766133626E-2,7.484944661E-2
1.725382714E2,4.292666117E-1,3.844631513E-1,-6.461752256E-1,-2.270812988E-1,2.279866536E-1,9.864298503E-2
1.725531639E2,-2.604548136E-2,1.821249326E-1,-5.022246440E-1,-3.552652995E-1,3.469340007E-1,4.218546549E-2
1.725680565E2,-1.340249379E-1,-1.724569003E-2,-5.426826080E-1,-4.799092611E-1,2.862141927E-1,-3.593953451E-2
1.725829796E2,2.002906799E-1,-3.500282764E-1,-8.662163019E-1,-5.360056559E-1,1.800435384E-1,-5.475362142E-2
1.725978722E2,4.407364527E-1,-4.156107108E-1,-6.085722844E-1,-6.077321370E-1,1.409861247E-1,-4.126485189E-2
1.726127953E2,2.775891622E-1,-5.136260986E-1,-4.239998658E-1,-6.915384928E-1,2.191060384E-1,-5.262247721E-2
1.726276879E2,6.059328715E-3,-4.184764226E-1,-4.790316820E-1,-6.965077718E-1,3.714396159E-1,-8.067321777E-2
1.726425804E2,8.052380880E-2,1.005094846E-1,-1.347350677E-1,-6.986389160E-1,4.545288086E-1,-8.209737142E-2
1.726574730E2,3.452014923E-1,5.030606588E-1,-1.945408185E-2,-7.476399740E-1,4.310913086E-1,-6.576029460E-2
1.726723961E2,4.457632701E-1,5.319668452E-1,-2.076371113E-1,-8.005472819E-1,4.172465007E-1,-8.209737142E-2
1.726872887E2,1.666758855E-1,4.338444869E-1,-2.223059734E-1,-8.705037435E-1,4.431660970E-1,-1.406911214E-1
1.727021813E2,-8.704821269E-3,1.946937243E-1,-2.262802521E-1,-9.656677246E-1,4.651794434E-1,-2.031809489E-1
1.727170738E2,1.130447388E-1,-3.820490837E-2,-5.418811639E-1,-1.048405965E0,4.641164144E-1,-2.308807373E-1
1.727319664E2,1.622082392E-1,-2.981694539E-1,-8.295693795E-1,-1.110900879E0,4.676666260E-1,-2.372741699E-1
1.727468895E2,9.525076548E-2,-4.053324858E-1,-8.627934456E-1,-1.163091024E0,4.729919434E-1,-2.639007568E-1
1.727617821E2,2.021226883E-1,-3.596200943E-1,-7.596189578E-1,-1.201090495E0,4.928792318E-1,-2.937316895E-1
1.727766747E2,4.179169337E-1,-2.106001377E-1,-5.621102651E-1,-1.215291341E0,4.996236165E-1,-2.820129395E-1
1.727915673E2,5.562782288E-1,5.529212952E-2,-2.164069017E-1,-1.227366130E0,5.109863281E-1,-2.354990641E-1
1.728064598E2,4.555641810E-1,2.718387445E-1,-1.153437297E-2,-1.243342082E0,5.866241455E-1,-1.879119873E-1
1.728213829E2,8.137575785E-2,3.398164113E-1,-4.059277773E-1,-1.263229370E0,6.697133382E-1,-1.712290446E-1
1.728362755E2,-2.207536697E-1,7.778080304E-2,-3.217720191E-1,-1.285954793E0,7.790781657E-1,-1.896921794E-1
1.728511681E2,-3.986905416E-1,-7.326920827E-3,1.481567621E-1,-1.293060303E0,7.794291178E-1,-1.960805257E-1
1.728660607E2,-6.954259872E-1,-1.617101034E-1,4.638531605E-1,-1.294830322E0,8.028666178E-1,-1.634114583E-1
1.728809838E2,-9.013716380E-1,-1.781614621E-1,7.615917126E-1,-1.255060832E0,8.646545410E-1,-1.236470540E-1
1.728958763E2,-8.923390706E-1,6.565149625E-2,1.259436289E0,-1.184397380E0,8.944854736E-1,-1.073099772E-1
1.729107689E2,-7.643464406E-1,4.640564124E-1,1.320282420E0,-1.093495687E0,7.368265788E-1,-1.378479004E-1
1.729256615E2,-5.113579432E-1,8.442916075E-1,1.277116974E0,-9.887440999E-1,5.436553955E-1,-1.921691895E-1
1.729405541E2,-1.699616114E-1,1.033881028E0,1.140639544E0,-9.326426188E-1,3.437398275E-1,-2.120615641E-1
1.729554772E2,-1.715253194E-1,1.016472419E0,8.602759838E-1,-9.226938883E-1,2.634887695E-1,-1.911112467E-1
1.729703697E2,-5.146334966E-1,1.007769664E0,6.997841597E-1,-9.013926188E-1,3.149770101E-1,-1.531168620E-1
1.729852623E2,-6.762202581E-1,1.116489728E0,3.004390001E-1,-8.740539551E-1,4.648234049E-1,-1.275482178E-1
1.730001549E2,-9.849418004E-1,1.210218986E0,2.948530118E-1,-8.541666667E-1,6.150309245E-1,-1.456604004E-1
1.730150780E2,-8.728736242E-1,1.158083836E0,1.800993681E-1,-8.122660319E-1,5.773874919E-1,-2.149047852E-1
1.730299706E2,-3.647937775E-1,9.992954731E-1,4.639590184E-1,-7.820841471E-1,4.144032796E-1,-2.717081706E-1
1.730448632E2,2.697683970E-1,9.434672991E-1,6.642067432E-1,-7.696584066E-1,2.585194906E-1,-3.033192952E-1
1.730597557E2,5.024649302E-1,1.036438942E0,3.180870612E-1,-7.408955892E-1,2.354431152E-1,-3.267517090E-1
1.730746483E2,-1.363105774E-1,1.165408214E0,-5.669942697E-1,-6.673889160E-1,3.462270101E-1,-3.718465169E-1
1.730895714E2,-8.272517522E-1,1.091154734E0,-1.210935712E0,-5.715179443E-1,4.350026449E-1,-4.105529785E-1
1.731044640E2,-7.230243683E-1,5.524474780E-1,-1.133534273E0,-4.049835205E-1,4.097900391E-1,-4.464162191E-1
1.731193566E2,-8.893330892E-3,9.774549802E-2,-4.271151622E-1,-1.702677409E-1,1.214599609E-1,-4.840545654E-1
1.731342491E2,7.201143901E-1,-3.637711207E-2,4.301841656E-1,3.035481771E-2,-3.188527425E-1,-5.124664307E-1
1.731491722E2,1.466800372E0,-2.381412188E-1,8.285816908E-1,1.763000488E-1,-6.078898112E-1,-5.103352865E-1
1.731640648E2,1.743176142E0,-4.872169495E-1,8.834152222E-1,2.735951742E-1,-5.791320801E-1,-4.567159017E-1
1.731789574E2,1.600569089E0,-7.788745562E-1,9.348149697E-1,3.197530111E-1,-3.287963867E-1,-3.998972575E-1
1.731938500E2,1.453792890E0,-6.219224930E-1,9.937524001E-1,3.566843669E-1,-1.011861165E-1,-3.356272380E-1
1.732087425E2,9.856125514E-1,-5.248037974E-2,4.814110597E-1,4.426116943E-1,3.800964355E-2,-2.589263916E-1
1.732236656E2,5.351098378E-1,3.536986510E-1,-3.631750743E-3,5.526936849E-1,8.346048991E-2,-2.315877279E-1
1.732385582E2,2.011260986E-1,2.814463774E-1,-7.539621989E-2,6.425323486E-1,1.108093262E-1,-2.649637858E-1
1.732534508E2,2.213910421E-1,1.065731049E-2,-8.167783419E-2,7.128346761E-1,-2.827962240E-3,-3.214314779E-1
1.732683434E2,3.672602971E-1,7.217653592E-2,3.156093756E-2,7.703603109E-1,-1.927947998E-1,-3.313649495E-1
1.732832360E2,4.220097860E-1,4.184441566E-1,1.013301611E-1,8.275299072E-1,-3.632354736E-1,-2.908884684E-1
1.732981590E2,5.699596405E-1,1.028626680E0,-3.804163138E-2,8.868306478E-1,-4.559173584E-1,-2.120564779E-1
1.733130516E2,6.949421565E-1,1.410844564E0,-1.527612209E-1,9.049428304E-1,-3.355407715E-1,-9.949747721E-2
1.733279442E2,3.713661830E-1,1.087653875E0,-3.677002986E-1,9.045867920E-1,-8.271789551E-2,1.698811849E-3
1.733428673E2,-3.078778585E-2,4.838585059E-1,-8.131463130E-1,9.010365804E-1,8.310953776E-2,8.514912923E-2
1.733577599E2,-2.285766602E-1,1.123881340E-2,-9.366766214E-1,8.467102051E-1,1.711730957E-1,1.756998698E-1
1.733726525E2,-5.191783905E-1,-2.258892854E-1,-1.417612672E0,7.767486572E-1,1.445363363E-1,2.488454183E-1
1.733875450E2,-7.536729177E-1,-3.323300680E-1,-1.705074112E0,7.419535319E-1,6.428527832E-2,3.113403320E-1
1.734024376E2,-6.397638321E-1,-3.196793397E-1,-1.508746187E0,6.890462240E-1,-6.460571289E-2,3.780975342E-1
1.734173607E2,-3.858219783E-1,-2.076378663E-1,-1.257602731E0,6.134134928E-1,-2.094828288E-1,4.466298421E-1
1.734322533E2,-2.672986984E-1,-2.751859029E-2,-9.850136042E-1,5.676066081E-1,-2.961273193E-1,4.725494385E-1
1.734471459E2,-2.176583608E-1,1.954154174E-1,-5.302594503E-1,5.590820312E-1,-3.660837809E-1,4.501800537E-1
1.734620384E2,6.967608134E-2,3.386132717E-1,-2.453220288E-1,4.980061849E-1,-3.912913005E-1,4.196421305E-1
1.734769615E2,-7.640584310E-2,2.984039783E-1,-2.453888655E-1,3.833109538E-1,-3.010965983E-1,3.930104574E-1
1.734918541E2,-3.780552546E-1,1.006876628E-1,-2.501704295E-1,3.137207031E-1,-1.310119629E-1,3.155975342E-1
1.735067467E2,-5.746634801E-1,-6.759079297E-2,-3.268125455E-1,2.533569336E-1,-2.235412598E-2,2.158203125E-1
1.735216393E2,-9.537909826E-1,-1.349198023E-1,-3.109396696E-1,1.567687988E-1,1.790364583E-3,1.203002930E-1
1.735365319E2,-1.048915545E0,-1.109152635E-1,-2.467584213E-1,1.056365967E-1,-1.026051839E-1,2.726745605E-2
1.735514549E2,-6.387055715E-1,-9.726206462E-3,-3.050617377E-1,9.214274089E-2,-2.840576172E-1,-4.872131348E-2
1.735663475E2,-4.260511398E-1,8.743270238E-2,8.360858758E-2,4.065450033E-2,-4.860992432E-1,-1.165415446E-1
1.735812401E2,-3.912038803E-1,3.618653615E-2,3.138917685E-1,-2.575174967E-2,-6.235198975E-1,-2.088673910E-1
1.735961327E2,-2.487357457E-1,-5.760494868E-2,1.678241094E-1,-1.028035482E-1,-7.122904460E-1,-3.004760742E-1
1.736110253E2,-2.236808141E-1,-1.129312515E-1,9.330093861E-2,-2.370249430E-1,-7.520599365E-1,-3.313700358E-1
1.736259484E2,-3.111403783E-1,-1.529521942E-1,-8.990089099E-2,-3.726704915E-1,-7.382151286E-1,-3.395334880E-1
1.736408409E2,-4.398422241E-1,-9.410897891E-2,-2.533365488E-1,-4.536285400E-1,-7.101593018E-1,-3.810882568E-1
1.736557335E2,-2.991711299E-1,1.564225356E-1,2.878805002E-2,-5.470225016E-1,-7.651977539E-1,-4.325663249E-1
1.736706261E2,7.660007477E-2,2.259174983E-1,1.874131759E-1,-6.499888102E-1,-8.379923503E-1,-4.623972575E-1
1.736855492E2,4.179910024E-1,1.605554422E-1,3.697056572E-1,-7.522583008E-1,-8.504231771E-1,-4.947153727E-1
1.737004418E2,6.491613388E-1,1.754820347E-1,-8.543153604E-3,-8.928731283E-1,-8.035481771E-1,-5.195617676E-1
1.737153343E2,5.640665690E-1,1.102216244E-1,-3.547149301E-1,-1.025319417E0,-6.267191569E-1,-5.383809408E-1
1.737302269E2,4.920597076E-1,-1.096394062E-1,-7.554229299E-1,-1.111963908E0,-4.459788005E-1,-5.717620850E-1
1.737451500E2,4.710143407E-1,-2.528142134E-1,-8.478659789E-1,-1.177296956E0,-3.295033773E-1,-6.054992676E-1
1.737600426E2,3.520723979E-1,-1.878401438E-1,-9.857871334E-1,-1.218846639E0,-3.082021077E-1,-6.125996908E-1
1.737749352E2,3.123884201E-1,1.425735156E-2,-9.828578631E-1,-1.261454264E0,-3.195648193E-1,-5.955556234E-1
1.737898278E2,2.591419220E-1,1.617425283E-1,-1.279641151E0,-1.338155111E0,-3.550669352E-1,-5.522308350E-1
1.738047203E2,5.141512553E-2,2.012350559E-1,-1.709654450E0,-1.422663371E0,-3.429972331E-1,-5.081990560E-1
1.738196434E2,8.129755656E-3,-6.864031156E-3,-1.713712136E0,-1.477701823E0,-3.362528483E-1,-4.776662191E-1
1.738345360E2,3.583536148E-1,-1.689766645E-1,-1.080576022E0,-1.506108602E0,-3.802795410E-1,-4.492543538E-1
1.738494286E2,9.034392039E-1,3.990550836E-2,-8.888219396E-1,-1.542683919E0,-4.910736084E-1,-3.789520264E-1
1.738643212E2,8.578271866E-1,2.386088769E-1,-1.151199023E0,-1.538782756E0,-3.660786947E-1,-2.997639974E-1
1.738792443E2,3.930330276E-1,7.445557912E-2,-1.372386376E0,-1.527770996E0,-9.266153971E-2,-2.859191895E-1
1.738941368E2,7.938067118E-3,-1.615111430E-1,-8.845516245E-1,-1.565409342E0,1.857299805E-1,-3.011881510E-1
1.739090294E2,3.879547119E-3,-1.924163500E-1,-6.574559013E-1,-1.579615275E0,3.369954427E-1,-2.610626221E-1
1.739239220E2,3.378903071E-1,-6.440877914E-2,-5.823338230E-1,-1.521733602E0,4.708607992E-1,-1.715850830E-1
1.739388146E2,4.495553970E-1,-7.150590420E-2,-5.028087397E-1,-1.451421102E0,6.178690592E-1,-1.094411214E-1
1.739537377E2,5.722045898E-2,-2.725228071E-1,-2.497498095E-1,-1.392125448E0,7.986094157E-1,-1.296793620E-1
1.739686302E2,-3.446089427E-1,-1.808129549E-1,-5.860560015E-2,-1.318974813E0,8.607482910E-1,-1.818796794E-1
1.739835228E2,-5.690027873E-1,1.681809425E-1,5.236191750E-1,-1.237665812E0,7.865346273E-1,-1.719360352E-1
1.739984154E2,-5.169645945E-1,5.228771766E-1,1.032757322E0,-1.173034668E0,5.756123861E-1,-7.854715983E-2
1.740133385E2,-1.063419978E-1,8.589982589E-1,1.636830052E0,-1.164866130E0,3.139088949E-1,5.496724447E-2
1.740282311E2,4.707018534E-3,9.737940629E-1,1.713772019E0,-1.184041341E0,1.491546631E-1,1.256306966E-1
1.740431236E2,-1.124064128E-1,7.311667601E-1,1.345204194E0,-1.151377360E0,2.176818848E-1,9.899902344E-2
1.740580162E2,-2.890615463E-1,3.906340996E-1,1.555624922E0,-1.075388590E0,3.771158854E-1,3.046671549E-2
1.740729393E2,-4.763730367E-2,5.940109094E-1,2.118922949E0,-1.049112956E0,3.235015869E-1,5.966186523E-3
1.740878319E2,3.168331782E-1,9.510991971E-1,1.423241735E0,-1.049819946E0,2.610066732E-1,6.703694661E-2
1.741027245E2,3.481041590E-1,8.264640172E-1,1.031155745E0,-1.031712850E0,2.652689616E-1,1.068115234E-1
1.741176171E2,2.927869161E-1,4.367935260E-1,1.335975488E0,-1.051239014E0,2.198181152E-1,5.922444661E-2
1.741325096E2,3.919483821E-1,3.510846694E-1,1.366018812E0,-1.073964437E0,1.058298747E-1,2.265421549E-2
1.741474327E2,4.029830297E-1,3.670994043E-1,9.239421089E-1,-1.056213379E0,6.854756673E-2,6.632995605E-2
1.741623253E2,3.300609589E-1,3.300345739E-1,1.144903183E0,-1.062957764E0,1.175486247E-1,1.334431966E-1
1.741772179E2,3.142188390E-1,1.549520890E-1,1.488599300E0,-1.131490072E0,1.917673747E-1,1.828002930E-1
1.741921105E2,1.338936488E-1,-9.354599317E-2,7.645999789E-1,-1.168065389E0,2.691701253E-1,1.962941488E-1
1.742070336E2,-1.869866053E-1,-2.363335689E-1,4.729807476E-1,-1.159540812E0,3.803100586E-1,1.788889567E-1
1.742219261E2,-5.159292221E-1,-5.357284546E-1,5.157329639E-1,-1.175872803E0,4.044596354E-1,1.551005046E-1
1.742368187E2,-3.697694143E-1,-9.040477673E-1,7.399825851E-1,-1.211741130E0,3.309580485E-1,1.416117350E-1
1.742517113E2,5.218531291E-1,-8.170342048E-1,1.123722514E0,-1.233398438E0,2.070363363E-1,1.700134277E-1
1.742666039E2,6.006085078E-1,-5.000301202E-1,3.975635618E-1,-1.193277995E0,1.271413167E-1,2.275390625E-1
1.742815270E2,-7.479117711E-1,-6.363367240E-1,-3.523558080E-1,-1.117645264E0,3.234965007E-1,1.689503988E-1
1.742964195E2,-2.005047798E0,-9.868515333E-1,5.714802568E-2,-1.123321533E0,3.973541260E-1,8.804321289E-3
1.743113121E2,-2.135270754E0,-1.338386615E0,6.347218951E-1,-1.203928630E0,1.413421631E-1,-6.931559245E-2
1.743262047E2,-7.721201579E-1,-1.046272278E0,7.355084817E-1,-1.217422485E0,-3.685658773E-1,1.164245605E-2
1.743410973E2,1.112030665E0,-6.140112877E-2,3.220584492E-1,-1.144983927E0,-8.408304850E-1,1.863505046E-1
1.743560204E2,1.808124224E0,2.449952364E-1,6.909918984E-1,-1.144632975E0,-8.816680908E-1,2.694396973E-1
1.743709130E2,1.550561905E0,-1.301745176E-1,7.787391742E-1,-1.244059245E0,-6.870829264E-1,2.144012451E-1
1.743858055E2,9.418042501E-1,-3.903816144E-1,5.571550727E-1,-1.300155640E0,-2.354125977E-1,1.533304850E-1
1.744006981E2,6.622393926E-1,-5.115334590E-1,1.385577520E0,-1.371175130E0,2.017059326E-1,1.394755046E-1
1.744156212E2,4.625711441E-1,-2.178757191E-1,1.475488305E0,-1.418050130E0,3.043263753E-1,2.250569661E-1
1.744305138E2,-5.755236944E-1,2.383844852E-1,6.410865585E-1,-1.342768351E0,3.977152507E-1,3.085021973E-1
1.744454064E2,-1.091397603E0,3.856096268E-1,-5.225914319E-1,-1.297673543E0,3.100077311E-1,3.177337646E-1
1.744602989E2,-4.721644719E-1,-2.651571433E-1,-1.696587801E-1,-1.397455851E0,1.708119710E-1,2.800954183E-1
1.744752220E2,4.436524709E-1,-9.849182765E-1,-1.981736223E-1,-1.607666016E0,1.285552979E-1,2.879028320E-1
1.744901146E2,5.635522207E-1,-1.358559847E0,9.957288504E-1,-1.616897583E0,2.844390869E-1,2.491963704E-1
1.745050072E2,4.276332855E-1,-1.316226164E0,1.011145135E0,-1.532389323E0,4.112040202E-1,1.476440430E-1
1.745198998E2,3.038339615E-1,-1.123802741E0,2.794977029E-1,-1.371170044E0,7.506663005E-1,7.911173503E-2
1.745347924E2,5.178422928E-1,-1.020090024E0,5.704465906E-1,-1.358749390E0,1.162933350E0,4.857381185E-2
1.745497154E2,9.110062917E-1,-8.693421682E-1,-1.073268006E-1,-1.442901611E0,1.303187052E0,4.396057129E-2
1.745646080E2,-3.968645732E-1,-8.164587021E-1,-1.464362025E0,-1.457107544E0,1.311711629E0,1.946004232E-2
1.745795006E2,-1.441661517E0,-1.307739337E0,-1.632010023E0,-1.472732544E0,9.892883301E-1,-1.495361328E-3
1.745943932E2,-6.366402308E-1,-2.251176039E0,-8.837152322E-1,-1.501490275E0,3.959350586E-1,5.248006185E-2
1.746093163E2,1.199212392E0,-2.744461219E0,2.809119274E-1,-1.396387736E0,-5.040486654E-2,1.572316488E-1
1.746242089E2,2.242252350E0,-2.184233348E0,1.295782804E0,-1.103800456E0,-3.123474121E-2,2.037455241E-1
1.746391014E2,1.621222178E0,-7.293483416E-1,-1.557517561E-1,-8.062337240E-1,4.424540202E-1,1.373443604E-1
1.746539940E2,-1.136142095E0,3.032983939E-1,-2.180806478E0,-8.388977051E-1,1.123870850E0,2.869160970E-2
1.746688866E2,-3.207347234E0,2.442825635E-1,-1.223063270E0,-1.227371216E0,1.526896159E0,-8.174133301E-2
1.746837792E2,-2.393268585E0,-3.930261930E-1,-9.458783865E-1,-1.543395996E0,1.236434937E0,-1.662495931E-1
1.746987023E2,-6.284430822E-1,-9.478820960E-1,-3.332267801E-1,-1.435089111E0,6.601257324E-1,-1.882731120E-1
1.747135948E2,7.883777618E-1,-7.169549465E-1,4.011854728E-1,-1.043075562E0,8.275349935E-2,-2.397511800E-1
1.747284874E2,1.241511027E0,-6.943460306E-2,1.984608670E-1,-8.747609456E-1,-7.881673177E-2,-3.054504395E-1
1.747434105E2,-1.170479457E-1,2.088311116E-1,7.243588269E-1,-1.018931071E0,2.155507406E-1,-3.459218343E-1
1.747583031E2,-1.079532941E0,-2.674801350E-1,2.123965919E-1,-1.196472168E0,4.310913086E-1,-3.459269206E-1
1.747731957E2,-1.007701238E0,-1.019699017E0,9.261069993E-1,-1.227010091E0,4.836425781E-1,-2.894744873E-1
1.747880882E2,-2.851641973E-1,-1.056997458E0,1.270153522E0,-1.143208822E0,1.921183268E-1,-2.347869873E-1
1.748029808E2,2.581790288E-1,-5.614456733E-1,6.831690868E-1,-1.027450562E0,-8.840433757E-2,-2.333628337E-1
1.748179039E2,1.048189799E-1,-1.126767794E-1,-3.265563349E-1,-9.954935710E-1,-1.803690592E-1,-3.029632568E-1
1.748327965E2,-5.598284403E-1,1.969842911E-1,-6.952042381E-1,-1.006856283E0,-4.294840495E-2,-3.817901611E-1
1.748476891E2,-4.168004990E-1,1.475092967E-1,-1.178062359E0,-9.035237630E-1,1.477355957E-1,-4.133961995E-1
1.748625817E2,5.881636937E-1,-1.028382778E-2,-2.989870707E-1,-6.982828776E-1,1.093800863E-1,-3.920898438E-1
1.748775048E2,1.433990161E0,2.140537898E-2,3.169149160E-1,-5.605112712E-1,-9.408569336E-2,-3.267567952E-1
1.748923973E2,1.437571208E0,-2.470930417E-3,5.207502743E-1,-4.795481364E-1,3.587849935E-2,-2.582194010E-1
1.749072899E2,5.041507085E-1,-9.100623926E-2,-2.417251170E-1,-4.305470785E-1,3.210093180E-1,-2.117055257E-1
1.749221825E2,-9.018259048E-1,1.066637437E-1,-9.686358770E-2,-4.401346842E-1,6.704254150E-1,-1.623484294E-1
1.749370751E2,-1.141132355E0,2.395762205E-1,-8.102337519E-1,-4.617919922E-1,7.208455404E-1,-1.215057373E-1
1.749519982E2,-4.049666723E-1,-1.513392131E-1,-8.987147609E-1,-4.412027995E-1,5.553690592E-1,-1.278991699E-1
1.749668907E2,4.270903269E-1,-7.433696588E-1,-1.329254846E0,-4.209594727E-1,1.587371826E-1,-2.113494873E-1
1.749817833E2,8.168589274E-1,-9.862743616E-1,-1.539249917E-1,-3.946838379E-1,-9.124247233E-2,-3.221384684E-1
1.749966759E2,7.299359639E-1,-5.024555922E-1,2.506217957E-1,-2.998758952E-1,-2.627512614E-1,-3.306579590E-1
1.750115990E2,2.139663696E-1,3.511935472E-1,9.674966335E-2,-1.663665771E-1,-4.329935710E-2,-2.177429199E-1
1.750264916E2,-5.114469528E-1,2.380807002E-1,-1.250379125E0,-2.306315104E-1,3.036142985E-1,-8.600362142E-2
1.750413841E2,-1.086990674E0,-1.098489920E0,-3.391940395E-1,-5.825246175E-1,5.532430013E-1,-5.297851562E-2
1.750562767E2,-1.414276123E0,-1.756109913E0,-1.707907716E-1,-7.941589355E-1,4.275410970E-1,-9.629821777E-2
1.750711693E2,-1.310774803E0,-1.105418483E0,-1.070160528E0,-6.002807617E-1,2.407684326E-1,-1.104990641E-1
1.750860924E2,-9.031461080E-1,-7.878883680E-2,-5.755377809E-1,-3.609517415E-1,1.072540283E-1,-6.221516927E-2
1.751009850E2,-3.623091380E-1,3.575947285E-1,7.309502363E-2,-3.737335205E-1,-7.446289062E-3,-3.025309245E-2
1.751158776E2,1.670010885E-1,1.817144553E-1,-8.002829552E-2,-4.340972900E-1,-1.276652018E-2,-7.854715983E-2
1.751307701E2,6.010805766E-1,-1.087740262E-1,-3.975053032E-1,-4.426167806E-1,-1.160939535E-1,-1.616363525E-1
1.751456932E2,9.521954854E-1,-2.976260583E-1,-2.538989484E-1,-4.692484538E-1,-2.620391846E-1,-2.241363525E-1
1.751605858E2,1.219160080E0,-4.431908131E-1,-2.310705582E-1,-4.955291748E-1,-3.817036947E-1,-2.244923910E-1
1.751754784E2,1.167476336E0,-2.825425069E-1,-1.083899577E0,-4.703165690E-1,-3.650156657E-1,-1.609293620E-1
1.751903710E2,5.808591843E-1,1.912834644E-1,-1.420296709E0,-4.443918864E-1,-1.572875977E-1,-7.676696777E-2
1.752052635E2,2.375113169E-1,6.017066638E-1,-2.104589939E0,-4.777730306E-1,-9.216308594E-3,-2.422078451E-2
1.752201866E2,-1.458772024E-2,6.611488660E-1,-2.269174814E0,-5.029856364E-1,2.521311442E-1,-1.889038086E-2
1.752350487E2,-1.787977219E-1,3.321799835E-1,-2.145090501E0,-4.930419922E-1,3.923848470E-1,-4.516601562E-2
1.752499718E2,-1.332340240E-1,-6.306481361E-2,-1.525368690E0,-4.799041748E-1,4.641164144E-1,-6.682840983E-2
1.752648644E2,4.537264506E-2,-4.067378839E-1,-6.796067953E-1,-4.838104248E-1,4.531097412E-1,-7.002258301E-2
1.752797570E2,3.120024999E-1,-5.910323461E-1,-5.154669682E-1,-5.115102132E-1,3.785400391E-1,-6.754048665E-2
1.752946800E2,4.583120346E-1,-6.012193759E-1,-1.742255489E-1,-5.448862712E-1,3.497772217E-1,-8.671061198E-2
1.753095726E2,3.846966426E-1,-4.819708665E-1,-2.595206896E-1,-5.942382812E-1,3.025563558E-1,-1.257731120E-1
1.753244652E2,2.294352849E-1,-3.306719859E-1,-4.826849699E-1,-5.967305501E-1,3.149770101E-1,-1.655426025E-1
1.753393883E2,2.367957433E-1,-2.020995220E-1,-5.223208666E-1,-5.562489827E-1,3.039754232E-1,-1.701558431E-1
1.753542809E2,3.417968750E-1,-3.637415568E-1,-3.902180394E-1,-5.690358480E-1,2.649078369E-1,-1.286163330E-1
1.753691735E2,3.595997492E-1,-4.884823163E-1,-1.296458642E-1,-6.045379639E-1,2.780507406E-1,-8.352152507E-2
1.753840660E2,6.002394358E-2,-3.402507305E-1,-7.643715541E-2,-6.336568197E-1,3.448079427E-1,-5.688476562E-2
1.753989586E2,-4.526726405E-1,-1.915773153E-1,-8.076822758E-1,-6.439565023E-1,4.736989339E-1,-5.830383301E-2
